Unique ID,Authors,Authors-revised,Authors (Full Names),Authors (Full Names)-revised
WOS:000324974900016,"Archer, DF|Autry, A|Barbieri, RL|Berek, JS|Berga, SL|Bernstein, IM|Brodman, M|Brown, H|Buekens, P|Bulun, SE|Burkman, RT|Campbell, WA|Carson, LF|Caughey, AB|Chaudhuri, G|Chelmow, D|Chervenak, F|Clarke-Pearson, DL|Creinin, M|D'Alton, M|Dandolu, V|Darney, PD|Derman, R|Driscoll, DA|Eschenbach, DA|Ferguson, JE|Fox, HE|Friedman, AJ|Gilliam, M|Giudice, L|Griffin, T|Grimes, DA|Grow, DR|Haney, A|Hansen, WF|Harman, C|Heffner, LJ|Hendessi, P|Hogge, WA|Horowitz, IR|Jensen, J|Johnson, D|Johnson, J|Johnson, TRB|Jonas, HS|Jones, HW|Jones, KP|Keefe, D|Kilpatrick, SJ|Landon, MB|Larsen, JW|Laube, DW|Learman, LA|Leslie, KK|Linn, E|Liu, JH|Lowery, C|Macones, GA|Mallet, V|Maulik, D|Merkatz, IR|Mishell, DR|Montgomery, O|Moore, T|Muderspach, L|Nelson, AL|Niebyl, JR|Norwitz, ER|Parisi, V|Phipps, MG|Porto, M|Pridjian, G|Quirk, JG|Rader, JS|Rayburn, WF|Reindollar, R|Ricciotti, HA|Rice, L|Rice, VM|Richard-Davis, G|Rivera-Vinas, JI|Santoro, N|Satin, AJ|Sauvage, LM|Schlaff, WD|Sciarra, J|Silverman, RK|Smith, CV|Speroff, L|Stenchever, M|Strauss, JF|Stubblefield, P|Taylor, HS|Van Dorsten, JP|Washington, E|Weiss, G|Westhoff, C|Williams, RS|Woods, J|Yankowitz, J","Archer, DF|Autry, A|Barbieri, RL|Berek, JS|Berga, SL|Bernstein, IM|Brodman, M|Brown, H|Buekens, P|Bulun, SE|Burkman, RT|Campbell, WA|Carson, LF|Caughey, AB|Chaudhuri, G|Chelmow, D|Chervenak, F|Clarke-Pearson, DL|Creinin, M|D'Alton, M|Dandolu, V|Darney, PD|Derman, R|Driscoll, DA|Eschenbach, DA|Ferguson, JE|Fox, HE|Friedman, AJ|Gilliam, M|Giudice, L|Griffin, T|Grimes, DA|Grow, DR|Haney, A|Hansen, WF|Harman, C|Heffner, LJ|Hendessi, P|Hogge, WA|Horowitz, IR|Jensen, J|Johnson, D|Johnson, J|Johnson, TRB|Jonas, HS|Jones, HW|Jones, KP|Keefe, D|Kilpatrick, SJ|Landon, MB|Larsen, JW|Laube, DW|Learman, LA|Leslie, KK|Linn, E|Liu, JH|Lowery, C|Macones, GA|Mallet, V|Maulik, D|Merkatz, IR|Mishell, DR|Montgomery, O|Moore, T|Muderspach, L|Nelson, AL|Niebyl, JR|Norwitz, ER|Parisi, V|Phipps, MG|Porto, M|Pridjian, G|Quirk, JG|Rader, JS|Rayburn, WF|Reindollar, R|Ricciotti, HA|Rice, L|Rice, VM|Richard-Davis, G|Rivera-Vinas, JI|Santoro, N|Satin, AJ|Sauvage, LM|Schlaff, WD|Sciarra, J|Silverman, RK|Smith, CV|Speroff, L|Stenchever, M|Strauss, JF|Stubblefield, P|Taylor, HS|Van Dorsten, JP|Washington, E|Weiss, G|Westhoff, C|Williams, RS|Woods, J|Yankowitz, J","Archer, David F.|Autry, Amy (Meg)|Barbieri, Robert L.|Berek, Jonathan S.|Berga, Sarah L.|Bernstein, Ira M.|Brodman, Michael|Brown, Haywood|Buekens, Pierre|Bulun, Serdar E.|Burkman, Ronald T.|Campbell, Winston A.|Carson, Linda F.|Caughey, Aaron B.|Chaudhuri, Gautam|Chelmow, David|Chervenak, Frank|Clarke-Pearson, Daniel L.|Creinin, Mitchell|D'Alton, Mary|Dandolu, Vani|Darney, Philip D.|Derman, Richard|Driscoll, Deborah A.|Eschenbach, David A.|Ferguson, James E.|Fox, Harold E.|Friedman, Arnold J.|Gilliam, Melissa|Giudice, Linda|Griffin, Todd|Grimes, David A.|Grow, Daniel R.|Haney, Arthur|Hansen, Wendy F.|Harman, Christopher|Heffner, Linda J.|Hendessi, Paul|Hogge, William Allen|Horowitz, Ira R.|Jensen, Jeffrey|Johnson, Donna|Johnson, Julia|Johnson, Timothy R. B.|Jonas, Harry S.|Jones, Howard W., III|Jones, Kirtly Parker, III|Keefe, David|Kilpatrick, Sarah J.|Landon, Mark B.|Larsen, John W.|Laube, Douglas W.|Learman, Lee A.|Leslie, Kimberly K.|Linn, Edward|Liu, James H.|Lowery, Curtis|Macones, George A.|Mallet, Veronica|Maulik, Dev|Merkatz, Irwin R.|Mishell, Daniel R., Jr.|Montgomery, Owen|Moore, Thomas|Muderspach, Laila|Nelson, Anita L.|Niebyl, Jennifer R.|Norwitz, Errol R.|Parisi, Valerie|Phipps, Maureen G.|Porto, Manuel|Pridjian, Gabriella|Quirk, J. Gerald|Rader, Janet S.|Rayburn, William F.|Reindollar, Richard|Ricciotti, Hope A.|Rice, Laurel|Rice, Valerie Montgomery|Richard-Davis, Gloria|Rivera-Vinas, Juana I.|Santoro, Nanette|Satin, Andrew J.|Sauvage, Lynnae Millar|Schlaff, William D.|Sciarra, Jack|Silverman, Robert K.|Smith, Carl V.|Speroff, Leon|Stenchever, Morton|Strauss, Jerome F., III|Stubblefield, Phillip|Taylor, Hugh S.|Van Dorsten, J. Peter|Washington, Eugene|Weiss, Gerson|Westhoff, Carolyn|Williams, Robert Stanford|Woods, James|Yankowitz, Jerome","Archer, David F.|Autry, Amy (Meg)|Barbieri, Robert L.|Berek, Jonathan S.|Berga, Sarah L.|Bernstein, Ira M.|Brodman, Michael|Brown, Haywood|Buekens, Pierre|Bulun, Serdar E.|Burkman, Ronald T.|Campbell, Winston A.|Carson, Linda F.|Caughey, Aaron B.|Chaudhuri, Gautam|Chelmow, David|Chervenak, Frank|Clarke-Pearson, Daniel L.|Creinin, Mitchell|D'Alton, Mary|Dandolu, Vani|Darney, Philip D.|Derman, Richard|Driscoll, Deborah A.|Eschenbach, David A.|Ferguson, James E.|Fox, Harold E.|Friedman, Arnold J.|Gilliam, Melissa|Giudice, Linda|Griffin, Todd|Grimes, David A.|Grow, Daniel R.|Haney, Arthur|Hansen, Wendy F.|Harman, Christopher|Heffner, Linda J.|Hendessi, Paul|Hogge, William Allen|Horowitz, Ira R.|Jensen, Jeffrey|Johnson, Donna|Johnson, Julia|Johnson, Timothy R. B.|Jonas, Harry S.|Jones, Howard W., III|Jones, Kirtly Parker, III|Keefe, David|Kilpatrick, Sarah J.|Landon, Mark B.|Larsen, John W.|Laube, Douglas W.|Learman, Lee A.|Leslie, Kimberly K.|Linn, Edward|Liu, James H.|Lowery, Curtis|Macones, George A.|Mallet, Veronica|Maulik, Dev|Merkatz, Irwin R.|Mishell, Daniel R., Jr.|Montgomery, Owen|Moore, Thomas|Muderspach, Laila|Nelson, Anita L.|Niebyl, Jennifer R.|Norwitz, Errol R.|Parisi, Valerie|Phipps, Maureen G.|Porto, Manuel|Pridjian, Gabriella|Quirk, J. Gerald|Rader, Janet S.|Rayburn, William F.|Reindollar, Richard|Ricciotti, Hope A.|Rice, Laurel|Rice, Valerie Montgomery|Richard-Davis, Gloria|Rivera-Vinas, Juana I.|Santoro, Nanette|Satin, Andrew J.|Sauvage, Lynnae Millar|Schlaff, William D.|Sciarra, Jack|Silverman, Robert K.|Smith, Carl V.|Speroff, Leon|Stenchever, Morton|Strauss, Jerome F., III|Stubblefield, Phillip|Taylor, Hugh S.|Van Dorsten, J. Peter|Washington, Eugene|Weiss, Gerson|Westhoff, Carolyn|Williams, Robert Stanford|Woods, James|Yankowitz, Jerome"
WOS:000324608000007,"Coyne, CA|D'Onofrio, BM|Fontaine, NMG|Langstorm, N|Lichtenstein, P","Coyne, CA|D'Onofrio, BM|Fontaine, NMG|Langstorm, N|Lichtenstein, P","Coyne, Claire A.|D'Onofrio, Brian M.|Fontaine, Nathalie M. G.|Langstorm, Niklas|Lichtenstein, Paul","Coyne, Claire A.|D'Onofrio, Brian M.|Fontaine, Nathalie M. G.|Langstorm, Niklas|Lichtenstein, Paul"
WOS:000324046500025,"Beatty, SJ|Embi, PJ|Otsuka, SH|Porter, K|Tayal, NH","Beatty, SJ|Embi, PJ|Otsuka, SH|Porter, K|Tayal, NH","Beatty, Stuart J.|Embi, Peter J.|Otsuka, Shelley H.|Porter, Kyle|Tayal, Neeraj H.","Beatty, Stuart J.|Embi, Peter J.|Otsuka, Shelley H.|Porter, Kyle|Tayal, Neeraj H."
WOS:000323610600007,"Archer, DF|Autry, A|Barbieri, RL|Berek, JS|Berga, SL|Bernstein, IM|Brodman, M|Brown, H|Buekens, P|Bulun, SE|Burkman, RT|Campbell, WA|Carson, LF|Caughey, AB|Chaudhuri, G|Chelmow, D|Chervenak, F|Clarke-Pearson, DL|Creinin, M|D'Alton, M|Dandolu, V|Darney, PD|Derman, R|Driscoll, DA|Eschenbach, DA|Ferguson, JE|Fox, HE|Friedman, AJ|Gilliam, M|Giudice, L|Griffin, T|Grimes, DA|Grow, DR|Haney, A|Hansen, WF|Harman, C|Heffner, LJ|Hendessi, P|Hogge, WA|Horowitz, IR|Jensen, J|Johnson, D|Johnson, J|Johnson, TRB|Jonas, HS|Jones, HW|Jones, KP|Keefe, D|Kilpatrick, SJ|Landon, MB|Larsen, JW|Laube, DW|Learman, LA|Leslie, KK|Linn, E|Liu, JH|Lowery, C|Macones, GA|Mallet, V|Maulik, D|Merkatz, IR|Mishell, DR|Montgomery, O|Moore, T|Muderspach, L|Nelson, AL|Niebyl, JR|Norwitz, ER|Parisi, V|Phipps, MG|Porto, M|Pridjian, G|Quirk, JG|Rader, JS|Rayburn, WF|Reindollar, R|Ricciotti, HA|Rice, L|Rice, VM|Richard-Davis, G|Rivera-Vinas, JI|Santoro, N|Satin, AJ|Sauvage, LM|Schlaff, WD|Sciarra, J|Silverman, RK|Smith, CV|Speroff, L|Stenchever, M|Strauss, JF|Stubblefield, P|Taylor, HS|Van Dorsten, JP|Washington, E|Weiss, G|Westhoff, C|Williams, RS|Woods, J|Yankowitz, J","Archer, DF|Autry, A|Barbieri, RL|Berek, JS|Berga, SL|Bernstein, IM|Brodman, M|Brown, H|Buekens, P|Bulun, SE|Burkman, RT|Campbell, WA|Carson, LF|Caughey, AB|Chaudhuri, G|Chelmow, D|Chervenak, F|Clarke-Pearson, DL|Creinin, M|D'Alton, M|Dandolu, V|Darney, PD|Derman, R|Driscoll, DA|Eschenbach, DA|Ferguson, JE|Fox, HE|Friedman, AJ|Gilliam, M|Giudice, L|Griffin, T|Grimes, DA|Grow, DR|Haney, A|Hansen, WF|Harman, C|Heffner, LJ|Hendessi, P|Hogge, WA|Horowitz, IR|Jensen, J|Johnson, D|Johnson, J|Johnson, TRB|Jonas, HS|Jones, HW|Jones, KP|Keefe, D|Kilpatrick, SJ|Landon, MB|Larsen, JW|Laube, DW|Learman, LA|Leslie, KK|Linn, E|Liu, JH|Lowery, C|Macones, GA|Mallet, V|Maulik, D|Merkatz, IR|Mishell, DR|Montgomery, O|Moore, T|Muderspach, L|Nelson, AL|Niebyl, JR|Norwitz, ER|Parisi, V|Phipps, MG|Porto, M|Pridjian, G|Quirk, JG|Rader, JS|Rayburn, WF|Reindollar, R|Ricciotti, HA|Rice, L|Rice, VM|Richard-Davis, G|Rivera-Vinas, JI|Santoro, N|Satin, AJ|Sauvage, LM|Schlaff, WD|Sciarra, J|Silverman, RK|Smith, CV|Speroff, L|Stenchever, M|Strauss, JF|Stubblefield, P|Taylor, HS|Van Dorsten, JP|Washington, E|Weiss, G|Westhoff, C|Williams, RS|Woods, J|Yankowitz, J","Archer, David F.|Autry, Amy (Meg)|Barbieri, Robert L.|Berek, Jonathan S.|Berga, Sarah L.|Bernstein, Ira M.|Brodman, Michael|Brown, Haywood|Buekens, Pierre|Bulun, Serdar E.|Burkman, Ronald T.|Campbell, Winston A.|Carson, Linda F.|Caughey, Aaron B.|Chaudhuri, Gautam|Chelmow, David|Chervenak, Frank|Clarke-Pearson, Daniel L.|Creinin, Mitchell|D'Alton, Mary|Dandolu, Vani|Darney, Philip D.|Derman, Richard|Driscoll, Deborah A.|Eschenbach, David A.|Ferguson, James E.|Fox, Harold E.|Friedman, Arnold J.|Gilliam, Melissa|Giudice, Linda|Griffin, Todd|Grimes, David A.|Grow, Daniel R.|Haney, Arthur|Hansen, Wendy F.|Harman, Christopher|Heffner, Linda J.|Hendessi, Paul|Hogge, William Allen|Horowitz, Ira R.|Jensen, Jeffrey|Johnson, Donna|Johnson, Julia|Johnson, Timothy R. B.|Jonas, Harry S.|Jones, Howard W., III|Jones, Kirtly Parker, III|Keefe, David|Kilpatrick, Sarah J.|Landon, Mark B.|Larsen, John W.|Laube, Douglas W.|Learman, Lee A.|Leslie, Kimberly K.|Linn, Edward|Liu, James H.|Lowery, Curtis|Macones, George A.|Mallet, Veronica|Maulik, Dev|Merkatz, Irwin R.|Mishell, Daniel R., Jr.|Montgomery, Owen|Moore, Thomas|Muderspach, Laila|Nelson, Anita L.|Niebyl, Jennifer R.|Norwitz, Errol R.|Parisi, Valerie|Phipps, Maureen G.|Porto, Manuel|Pridjian, Gabriella|Quirk, J. Gerald|Rader, Janet S.|Rayburn, William F.|Reindollar, Richard|Ricciotti, Hope A.|Rice, Laurel|Rice, Valerie Montgomery|Richard-Davis, Gloria|Rivera-Vinas, Juana I.|Santoro, Nanette|Satin, Andrew J.|Sauvage, Lynnae Millar|Schlaff, William D.|Sciarra, Jack|Silverman, Robert K.|Smith, Carl V.|Speroff, Leon|Stenchever, Morton|Strauss, Jerome F., III|Stubblefield, Phillip|Taylor, Hugh S.|Van Dorsten, J. Peter|Washington, Eugene|Weiss, Gerson|Westhoff, Carolyn|Williams, Robert Stanford|Woods, James|Yankowitz, Jerome","Archer, David F.|Autry, Amy (Meg)|Barbieri, Robert L.|Berek, Jonathan S.|Berga, Sarah L.|Bernstein, Ira M.|Brodman, Michael|Brown, Haywood|Buekens, Pierre|Bulun, Serdar E.|Burkman, Ronald T.|Campbell, Winston A.|Carson, Linda F.|Caughey, Aaron B.|Chaudhuri, Gautam|Chelmow, David|Chervenak, Frank|Clarke-Pearson, Daniel L.|Creinin, Mitchell|D'Alton, Mary|Dandolu, Vani|Darney, Philip D.|Derman, Richard|Driscoll, Deborah A.|Eschenbach, David A.|Ferguson, James E.|Fox, Harold E.|Friedman, Arnold J.|Gilliam, Melissa|Giudice, Linda|Griffin, Todd|Grimes, David A.|Grow, Daniel R.|Haney, Arthur|Hansen, Wendy F.|Harman, Christopher|Heffner, Linda J.|Hendessi, Paul|Hogge, William Allen|Horowitz, Ira R.|Jensen, Jeffrey|Johnson, Donna|Johnson, Julia|Johnson, Timothy R. B.|Jonas, Harry S.|Jones, Howard W., III|Jones, Kirtly Parker, III|Keefe, David|Kilpatrick, Sarah J.|Landon, Mark B.|Larsen, John W.|Laube, Douglas W.|Learman, Lee A.|Leslie, Kimberly K.|Linn, Edward|Liu, James H.|Lowery, Curtis|Macones, George A.|Mallet, Veronica|Maulik, Dev|Merkatz, Irwin R.|Mishell, Daniel R., Jr.|Montgomery, Owen|Moore, Thomas|Muderspach, Laila|Nelson, Anita L.|Niebyl, Jennifer R.|Norwitz, Errol R.|Parisi, Valerie|Phipps, Maureen G.|Porto, Manuel|Pridjian, Gabriella|Quirk, J. Gerald|Rader, Janet S.|Rayburn, William F.|Reindollar, Richard|Ricciotti, Hope A.|Rice, Laurel|Rice, Valerie Montgomery|Richard-Davis, Gloria|Rivera-Vinas, Juana I.|Santoro, Nanette|Satin, Andrew J.|Sauvage, Lynnae Millar|Schlaff, William D.|Sciarra, Jack|Silverman, Robert K.|Smith, Carl V.|Speroff, Leon|Stenchever, Morton|Strauss, Jerome F., III|Stubblefield, Phillip|Taylor, Hugh S.|Van Dorsten, J. Peter|Washington, Eugene|Weiss, Gerson|Westhoff, Carolyn|Williams, Robert Stanford|Woods, James|Yankowitz, Jerome"
WOS:000321132600012,"Aalsma, MC|Azzouz, F|Fortenberry, JD|LeJeune, BC|Zimet, GD","Aalsma, MC|Azzouz, F|Fortenberry, JD|LeJeune, BC|Zimet, GD","Aalsma, Matthew C.|Azzouz, Faouzi|Fortenberry, J. Dennis|LeJeune, Brenna C.|Zimet, Gregory D.","Aalsma, Matthew C.|Azzouz, Faouzi|Fortenberry, J. Dennis|LeJeune, Brenna C.|Zimet, Gregory D."
WOS:000337921600006,"Embi, PJ|Gordillo, G|Hebert, C|Kelleher, K|Payne, PRO","Embi, PJ|Gordillo, G|Hebert, C|Kelleher, K|Payne, PRO","Embi, Peter J.|Gordillo, Gayle|Hebert, Courtney|Kelleher, Kelly|Payne, Philip R. O.","Embi, Peter J.|Gordillo, Gayle|Hebert, Courtney|Kelleher, Kelly|Payne, Philip R. O."
WOS:000337921600013,"Embi, PJ|Payne, PRO","Embi, PJ|Payne, PRO","Embi, Peter J.|Payne, Philip R. O.","Embi, Peter J.|Payne, Philip R. O."
WOS:000337921600005,"Bernstam, EV|Cimino, JJ|Embi, PJ|Hartzog, TH|Hersh, WR|Hripcsak, G|Lehmann, HP|Logan, JR|Payne, PRO|Saltz, JH|Weiner, MG","Bernstam, EV|Cimino, JJ|Embi, PJ|Hartzog, TH|Hersh, WR|Hripcsak, G|Lehmann, HP|Logan, JR|Payne, PRO|Saltz, JH|Weiner, MG","Bernstam, Elmer V.|Cimino, Jim|Embi, Peter J.|Hartzog, Timothy H.|Hersh, William R.|Hripcsak, George|Lehmann, Harold P.|Logan, Judith R.|Payne, Philip R. O.|Saltz, Joel H.|Weiner, Mark G.","Bernstam, Elmer V.|Cimino, Jim|Embi, Peter J.|Hartzog, Timothy H.|Hersh, William R.|Hripcsak, George|Lehmann, Harold P.|Logan, Judith R.|Payne, Philip R. O.|Saltz, Joel H.|Weiner, Mark G."
WOS:000325167800021,"D'Onofrio, BM|Franck, J|Hallqvist, J|Langstorm, N|Lichtenstein, P|Sariaslan, A","D'Onofrio, BM|Franck, J|Hallqvist, J|Langstorm, N|Lichtenstein, P|Sariaslan, A","D'Onofrio, Brian M.|Franck, Johan|Hallqvist, Johan|Langstorm, Niklas|Lichtenstein, Paul|Sariaslan, Amir","D'Onofrio, Brian M.|Franck, Johan|Hallqvist, Johan|Langstorm, Niklas|Lichtenstein, Paul|Sariaslan, Amir"
WOS:000322918900001,"Applegate, AG|Ballard, RH|Bates, JE|D'Onofrio, BM|Holtzworth-Munroe, A","Applegate, AG|Ballard, RH|Bates, JE|D'Onofrio, BM|Holtzworth-Munroe, A","Applegate, Amy G.|Ballard, Robin H.|Bates, John E.|D'Onofrio, Brian M.|Holtzworth-Munroe, Amy","Applegate, Amy G.|Ballard, Robin H.|Bates, John E.|D'Onofrio, Brian M.|Holtzworth-Munroe, Amy"
WOS:000440897400005,"Escobar, OS|Kratz, LM|Middendorf, KG|Vaughan, EL","Escobar, OS|Kratz, LM|Middendorf, KG|Vaughan, EL","Escobar, Oscar S.|Kratz, Lisa M.|Middendorf, Katharine G.|Vaughan, Ellen L.","Escobar, Oscar S.|Kratz, Lisa M.|Middendorf, Katharine G.|Vaughan, Ellen L."
WOS:000321702500028,"Class, QA|D'Onofrio, BM|Khashan, AS|Langstorm, N|Lichtenstein, P","Class, QA|D'Onofrio, BM|Khashan, AS|Langstorm, N|Lichtenstein, P","Class, Quetzal A.|D'Onofrio, Brian M.|Khashan, Ali S.|Langstorm, Niklas|Lichtenstein, Paul","Class, Quetzal A.|D'Onofrio, Brian M.|Khashan, Ali S.|Langstorm, Niklas|Lichtenstein, Paul"
WOS:000320168600018,"Efthimiadis, EN|Embi, PJ|Hammond, KW|Hedeen, AN|Thielke, SM|Weir, CR","Efthimiadis, EN|Embi, PJ|Hammond, KW|Hedeen, AN|Thielke, SM|Weir, CR","Efthimiadis, Efthimis N.|Embi, Peter J.|Hammond, Kenric W.|Hedeen, Ashley N.|Thielke, Stephen M.|Weir, Charlene R.","Efthimiadis, Efthimis N.|Embi, Peter J.|Hammond, Kenric W.|Hedeen, Ashley N.|Thielke, Stephen M.|Weir, Charlene R."
WOS:000209506600620,"Lawrence, CA|Meyerson, BE|Smith, JS","Lawrence, CA|Meyerson, BE|Smith, JS","Lawrence, Carrie A.|Meyerson, Beth E.|Smith, J. S.","Lawrence, Carrie A.|Meyerson, Beth E.|Smith, J. S."
WOS:000209506600475,"Arno, JN|Barclay, L|Meyerson, BE|Rivera, I|Van der Pol, BJ|Zimet, GD","Arno, JN|Barclay, L|Meyerson, BE|Rivera, I|Van der Pol, BJ|Zimet, GD","Arno, Janet N.|Barclay, Lynn|Meyerson, Beth E.|Rivera, I.|Van der Pol, Barbara J.|Zimet, Gregory D.","Arno, Janet N.|Barclay, Lynn|Meyerson, Beth E.|Rivera, I.|Van der Pol, Barbara J.|Zimet, Gregory D."
WOS:000209506600463,"Coy, KC|Meyerson, BE|Ryder, PT|von Hippel, CDJ","Coy, KC|Meyerson, BE|Ryder, PT|von Hippel, CDJ","Coy, Kelsey C.|Meyerson, Beth E.|Ryder, Priscilla T.|von Hippel, Christiana D. J.","Coy, Kelsey C.|Meyerson, Beth E.|Ryder, Priscilla T.|von Hippel, Christiana D. J."
WOS:000209506600327,"Arno, JN|Fortenberry, JD|Garfein, RS|Gunn, J|Hensel, DJ|Roth, AM|Wiehe, SE","Arno, JN|Fortenberry, JD|Garfein, RS|Gunn, J|Hensel, DJ|Roth, AM|Wiehe, SE","Arno, Janet N.|Fortenberry, J. Dennis|Garfein, Richard S.|Gunn, J.|Hensel, Devon J.|Roth, Alexis M.|Wiehe, Sarah E.","Arno, Janet N.|Fortenberry, J. Dennis|Garfein, Richard S.|Gunn, J.|Hensel, Devon J.|Roth, Alexis M.|Wiehe, Sarah E."
WOS:000209506600018,"Aalsma, MC|Burgess, AW|Fortenberry, JD|Rosenman, MB|Wiehe, SE","Aalsma, MC|Burgess, AW|Fortenberry, JD|Rosenman, MB|Wiehe, SE","Aalsma, Matthew C.|Burgess, Aaron W.|Fortenberry, J. Dennis|Rosenman, Marc B.|Wiehe, Sarah E.","Aalsma, Matthew C.|Burgess, Aaron W.|Fortenberry, J. Dennis|Rosenman, Marc B.|Wiehe, Sarah E."
WOS:000318998300451,"Boehm, SL|Fritz, BM","Boehm, SL|Fritz, BM","Boehm, Stephen L., II|Fritz, Brandon M.","Boehm, Stephen L., II|Fritz, Brandon M."
WOS:000318998300664,"Boehm, SL|Kasten, CR","Boehm, SL|Kasten, CR","Boehm, Stephen L., II|Kasten, Chelsea R.","Boehm, Stephen L., II|Kasten, Chelsea R."
WOS:000318998301075,"Boehm, SL|Masopust, JA|Melon, LC|Runkel, MB","Boehm, SL|Masopust, JA|Melon, LC|Runkel, MB","Boehm, Stephen L., II|Masopust, J. A.|Melon, Laverne C.|Runkel, M. B.","Boehm, Stephen L., II|Masopust, J. A.|Melon, Laverne C.|Runkel, M. B."
WOS:000319127400004,"Coyne, CA|D'Onofrio, BM|Langstorm, N|Lichtenstein, P","Coyne, CA|D'Onofrio, BM|Langstorm, N|Lichtenstein, P","Coyne, Claire A.|D'Onofrio, Brian M.|Langstorm, Niklas|Lichtenstein, Paul","Coyne, Claire A.|D'Onofrio, Brian M.|Langstorm, Niklas|Lichtenstein, Paul"
WOS:000319241100023,"Bates, JE|Coyne, CA|Dodge, KA|D'Onofrio, BM|Lansford, JE|Petersen, IT|Pettit, GS|Van Hulle, CA","Bates, JE|Coyne, CA|Dodge, KA|D'Onofrio, BM|Lansford, JE|Petersen, IT|Pettit, GS|Van Hulle, CA","Bates, John E.|Coyne, Claire A.|Dodge, Kenneth A.|D'Onofrio, Brian M.|Lansford, Jennifer E.|Petersen, Isaac T.|Pettit, Gregory S.|Van Hulle, Carol A.","Bates, John E.|Coyne, Claire A.|Dodge, Kenneth A.|D'Onofrio, Brian M.|Lansford, Jennifer E.|Petersen, Isaac T.|Pettit, Gregory S.|Van Hulle, Carol A."
WOS:000318463800003,"Meyerson, BE|Richey-Smith, C|Ryder, PT","Meyerson, BE|Richey-Smith, C|Ryder, PT","Meyerson, Beth E.|Richey-Smith, Carriann|Ryder, Priscilla T.","Meyerson, Beth E.|Richey-Smith, Carriann|Ryder, Priscilla T."
WOS:000317661300017,"Anckarsater, H|Donahue, KL|D'Onofrio, BM|Gumpert, CH|Langstorm, N|Lichtenstein, P|Lundstrom, S","Anckarsater, H|Donahue, KL|D'Onofrio, BM|Gumpert, CH|Langstorm, N|Lichtenstein, P|Lundstrom, S","Anckarsater, Henrik|Donahue, Kelly L.|D'Onofrio, Brian M.|Gumpert, Clara Hellner|Langstorm, Niklas|Lichtenstein, Paul|Lundstrom, Sebastian","Anckarsater, Henrik|Donahue, Kelly L.|D'Onofrio, Brian M.|Gumpert, Clara Hellner|Langstorm, Niklas|Lichtenstein, Paul|Lundstrom, Sebastian"
WOS:000316914300005,"Bernard, SN|Brereton, M|Feinn, R|Kaufman, JS|Vaughan, EL","Bernard, SN|Brereton, M|Feinn, R|Kaufman, JS|Vaughan, EL","Bernard, Stanley N.|Brereton, Maria|Feinn, Richard|Kaufman, Joy S.|Vaughan, Ellen L.","Bernard, Stanley N.|Brereton, Maria|Feinn, Richard|Kaufman, Joy S.|Vaughan, Ellen L."
WOS:000315596900002,"Filippelli, G|Fuller, T|Lin, Q|Liu, GC|Morrison, D|Rosenman, MB|Wang, JN|Wiehe, SE","Filippelli, G|Fuller, T|Lin, Q|Liu, GC|Morrison, D|Rosenman, MB|Wang, JN|Wiehe, SE","Filippelli, Gabriel|Fuller, Trevor|Lin, Qing|Liu, Gilbert C.|Morrison, Deborah|Rosenman, Marc B.|Wang, Jane|Wiehe, Sarah E.","Filippelli, Gabriel|Fuller, Trevor|Lin, Qing|Liu, Gilbert C.|Morrison, Deborah|Rosenman, Marc B.|Wang, Jane|Wiehe, Sarah E."
WOS:000316594400023,"Boehm, SL|Melon, LC|Moore, EM|Wray, KN","Boehm, SL|Melon, LC|Moore, EM|Wray, KN","Boehm, Stephen L., II|Melon, Laverne C.|Moore, Eileen M.|Wray, Kevin N.","Boehm, Stephen L., II|Melon, Laverne C.|Moore, Eileen M.|Wray, Kevin N."
WOS:000314294600011,"D'Onofrio, BM|Langstorm, N|Larsson, H|Lichtenstein, P|Ljung, T|Runeson, B|Sandin, S","D'Onofrio, BM|Langstorm, N|Larsson, H|Lichtenstein, P|Ljung, T|Runeson, B|Sandin, S","D'Onofrio, Brian M.|Langstorm, Niklas|Larsson, Henrik|Lichtenstein, Paul|Ljung, Therese|Runeson, Bo|Sandin, Sven","D'Onofrio, Brian M.|Langstorm, Niklas|Larsson, Henrik|Lichtenstein, Paul|Ljung, Therese|Runeson, Bo|Sandin, Sven"
WOS:000332068604099,"Alwell, K|Embi, PJ|Flaherty, M|Kelley, B|Khatri, P|Khoury, J|Kissela, BM|Kleindorfer, DO|Moomaw, CJ|Rademacher, E|Sucharew, H|Woo, D","Alwell, K|Embi, PJ|Flaherty, M|Kelley, B|Khatri, P|Khoury, J|Kissela, BM|Kleindorfer, DO|Moomaw, CJ|Rademacher, E|Sucharew, H|Woo, D","Alwell, Kathleen|Embi, Peter J.|Flaherty, Matthew|Kelley, Brendan|Khatri, Pooja|Khoury, Jane|Kissela, Brett M.|Kleindorfer, Dawn O.|Moomaw, Charles J.|Rademacher, Eric|Sucharew, Heidi|Woo, Daniel","Alwell, Kathleen|Embi, Peter J.|Flaherty, Matthew|Kelley, Brendan|Khatri, Pooja|Khoury, Jane|Kissela, Brett M.|Kleindorfer, Dawn O.|Moomaw, Charles J.|Rademacher, Eric|Sucharew, Heidi|Woo, Daniel"
